sales_key,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,net_sales,channel,payment_method,paid_at,province,category
502,ORD000574,2026-02-03 11:10:00,C0010,P022,3,499.0,0.0,1497.0,Mobile App,Bank Transfer,2026-02-03 11:32:00,ชลบุรี,Accessory
503,ORD000575,2026-02-22 06:29:00,C0154,P015,3,284.05,0.0,852.1500000000001,Marketplace,Bank Transfer,2026-02-22 07:41:00,เชียงใหม่,Notebook
504,ORD000576,2026-02-27 01:43:00,C0014,P003,2,27195.0,0.0,54390.0,Mobile App,PromptPay,2026-02-27 02:04:00,ขอนแก่น,Smartphone
505,ORD000577,2026-02-28 21:05:00,C0030,P020,1,449.1,0.0,449.1,Mobile App,Bank Transfer,2026-02-28 22:47:00,ชลบุรี,Smart Home
506,ORD000578,2026-02-09 03:11:00,C0039,P003,4,23310.0,0.05,88578.0,Marketplace,PromptPay,2026-02-09 05:17:00,กรุงเทพมหานคร,Smartphone
507,ORD000579,2026-02-08 06:46:00,C0086,P001,2,269.1,0.0,538.2,Mobile App,Credit Card,2026-02-08 08:16:00,กรุงเทพมหานคร,Notebook
508,ORD000580,2026-02-26 23:03:00,C0110,P033,2,11610.0,0.0,23220.0,Web,Bank Transfer,2026-02-26 23:54:00,เชียงใหม่,Smart Home
509,ORD000581,2026-02-19 23:30:00,C0036,P017,2,990.0,0.05,1881.0,Marketplace,Credit Card,2026-02-20 00:05:00,กรุงเทพมหานคร,Smartphone
510,ORD000582,2026-02-06 04:51:00,C0134,P016,2,1415.5,0.0,2831.0,Mobile App,PromptPay,2026-02-06 07:43:00,ภูเก็ต,Accessory
511,ORD000583,2026-02-19 14:04:00,C0025,P032,2,27195.0,0.0,54390.0,Web,PromptPay,2026-02-19 14:16:00,ชลบุรี,Notebook
512,ORD000584,2026-02-18 20:32:00,C0039,P027,3,25900.0,0.1,69930.0,Marketplace,PromptPay,2026-02-18 21:27:00,กรุงเทพมหานคร,Smartphone
513,ORD000585,2026-02-23 05:34:00,C0028,P028,2,299.0,0.1,538.2,Web,Bank Transfer,2026-02-23 06:15:00,ขอนแก่น,Smartphone
514,ORD000586,2026-02-25 15:32:00,C0133,P017,4,891.0,0.0,3564.0,Mobile App,PromptPay,2026-02-25 15:50:00,ภูเก็ต,Smartphone
515,ORD000587,2026-02-27 14:35:00,C0153,P015,1,299.0,0.1,269.1,Mobile App,Credit Card,2026-02-27 15:37:00,ขอนแก่น,Notebook
516,ORD000588,2026-02-10 23:33:00,C0038,P032,1,23310.0,0.0,23310.0,Mobile App,PromptPay,2026-02-11 01:52:00,ชลบุรี,Notebook
517,ORD000589,2026-02-28 02:47:00,C0031,P038,1,12255.0,0.0,12255.0,Mobile App,Credit Card,2026-02-28 03:15:00,กรุงเทพมหานคร,Smartphone
518,ORD000590,2026-02-27 17:19:00,C0139,P021,1,23310.0,0.0,23310.0,Marketplace,Bank Transfer,2026-02-27 17:53:00,ระยอง,Smart Home
519,ORD000591,2026-02-14 09:53:00,C0039,P017,1,990.0,0.0,990.0,Marketplace,PromptPay,2026-02-14 11:09:00,กรุงเทพมหานคร,Smartphone
520,ORD000592,2026-02-14 17:35:00,C0094,P011,2,27195.0,0.0,54390.0,Marketplace,Bank Transfer,2026-02-14 17:48:00,ขอนแก่น,Accessory
521,ORD000593,2026-02-13 02:48:00,C0110,P009,2,299.0,0.0,598.0,Web,Credit Card,2026-02-13 05:11:00,เชียงใหม่,Notebook
522,ORD000594,2026-02-10 13:19:00,C0101,P005,1,299.0,0.0,299.0,Marketplace,PromptPay,2026-02-10 13:28:00,ภูเก็ต,Smartphone
523,ORD000596,2026-02-12 21:25:00,C0025,P013,2,474.05,0.05,900.6949999999999,Web,PromptPay,2026-02-13 00:02:00,ชลบุรี,Smart Home
524,ORD000597,2026-02-02 14:46:00,C0091,P022,1,499.0,0.05,474.04999999999995,Marketplace,Credit Card,2026-02-02 16:50:00,ชลบุรี,Accessory
525,ORD000598,2026-02-13 05:42:00,C0082,P038,1,13545.0,0.0,13545.0,Marketplace,Bank Transfer,2026-02-13 07:41:00,กรุงเทพมหานคร,Smartphone
526,ORD000600,2026-02-22 18:07:00,C0096,P014,2,990.0,0.05,1881.0,Web,Credit Card,2026-02-22 19:47:00,กรุงเทพมหานคร,Notebook
527,ORD000601,2026-02-03 10:36:00,C0149,P037,2,24605.0,0.0,49210.0,Mobile App,Credit Card,2026-02-03 12:47:00,ขอนแก่น,Smart Home
528,ORD000602,2026-02-10 17:55:00,C0124,P025,1,24605.0,0.0,24605.0,Mobile App,Credit Card,2026-02-10 19:16:00,กรุงเทพมหานคร,Accessory
529,ORD000603,2026-02-23 09:04:00,C0048,P027,1,27195.0,0.0,27195.0,Web,PromptPay,2026-02-23 09:59:00,กรุงเทพมหานคร,Smartphone
530,ORD000604,2026-02-20 19:17:00,C0137,P025,2,25900.0,0.1,46620.0,Web,Credit Card,2026-02-20 21:46:00,ภูเก็ต,Accessory
531,ORD000605,2026-02-09 09:07:00,C0095,P001,2,269.1,0.05,511.29,Mobile App,PromptPay,2026-02-09 10:44:00,ระยอง,Notebook
532,ORD000606,2026-02-24 08:24:00,C0132,P039,2,891.0,0.05,1692.8999999999999,Marketplace,Credit Card,2026-02-24 11:10:00,ชลบุรี,Notebook
533,ORD000608,2026-02-21 21:51:00,C0082,P035,2,27195.0,0.1,48951.0,Marketplace,PromptPay,2026-02-22 00:51:00,กรุงเทพมหานคร,Accessory
534,ORD000609,2026-02-09 00:21:00,C0122,P014,4,1039.5,0.0,4158.0,Web,PromptPay,2026-02-09 02:10:00,ขอนแก่น,Notebook
535,ORD000610,2026-02-17 22:24:00,C0141,P006,1,299.0,0.05,284.05,Mobile App,PromptPay,2026-02-17 23:24:00,กรุงเทพมหานคร,Accessory
536,ORD000611,2026-02-11 09:32:00,C0063,P035,1,25900.0,0.0,25900.0,Mobile App,Bank Transfer,2026-02-11 10:58:00,ระยอง,Accessory
537,ORD000612,2026-02-14 05:20:00,C0139,P002,1,1341.0,0.0,1341.0,Marketplace,Bank Transfer,2026-02-14 06:02:00,ระยอง,Smartphone
538,ORD000613,2026-02-21 20:52:00,C0082,P013,3,449.1,0.0,1347.3000000000002,Marketplace,Credit Card,2026-02-21 21:50:00,กรุงเทพมหานคร,Smart Home
539,ORD000615,2026-02-27 07:01:00,C0136,P003,4,24605.0,0.05,93499.0,Mobile App,Credit Card,2026-02-27 08:15:00,ระยอง,Smartphone
540,ORD000616,2026-02-01 10:24:00,C0144,P040,2,3990.0,0.0,7980.0,Marketplace,Credit Card,2026-02-01 10:58:00,ภูเก็ต,Accessory
541,ORD000617,2026-02-25 15:46:00,C0008,P017,2,891.0,0.1,1603.8,Marketplace,PromptPay,2026-02-25 17:01:00,ขอนแก่น,Smartphone
542,ORD000618,2026-02-24 20:02:00,C0100,P004,1,1415.5,0.0,1415.5,Marketplace,Bank Transfer,2026-02-24 22:35:00,กรุงเทพมหานคร,Smart Home
543,ORD000619,2026-02-09 12:09:00,C0126,P012,1,990.0,0.1,891.0,Marketplace,Bank Transfer,2026-02-09 14:23:00,เชียงใหม่,Accessory
544,ORD000620,2026-02-27 03:47:00,C0020,P003,2,27195.0,0.0,54390.0,Marketplace,PromptPay,2026-02-27 04:26:00,ขอนแก่น,Smartphone
545,ORD000622,2026-02-26 00:13:00,C0100,P001,3,299.0,0.0,897.0,Web,PromptPay,2026-02-26 03:04:00,กรุงเทพมหานคร,Notebook
546,ORD000623,2026-02-14 06:18:00,C0151,P017,1,940.5,0.0,940.5,Web,Bank Transfer,2026-02-14 09:10:00,ชลบุรี,Smartphone
547,ORD000624,2026-02-11 05:25:00,C0120,P038,1,11610.0,0.0,11610.0,Web,PromptPay,2026-02-11 05:37:00,ขอนแก่น,Smartphone
548,ORD000625,2026-02-10 10:36:00,C0065,P026,2,11610.0,0.05,22059.0,Web,PromptPay,2026-02-10 11:20:00,ขอนแก่น,Smart Home
549,ORD000626,2026-02-17 05:04:00,C0047,P010,3,1039.5,0.05,2962.575,Mobile App,Credit Card,2026-02-17 06:19:00,ระยอง,Smart Home
550,ORD000627,2026-02-15 14:31:00,C0068,P013,1,474.05,0.1,426.64500000000004,Marketplace,Bank Transfer,2026-02-15 15:42:00,ขอนแก่น,Smart Home
551,ORD000628,2026-02-13 21:25:00,C0137,P010,3,990.0,0.0,2970.0,Mobile App,Credit Card,2026-02-13 22:24:00,ภูเก็ต,Smart Home
552,ORD000629,2026-02-10 18:31:00,C0086,P036,2,284.05,0.0,568.1,Mobile App,Bank Transfer,2026-02-10 20:55:00,กรุงเทพมหานคร,Notebook
553,ORD000630,2026-02-06 04:23:00,C0040,P022,3,499.0,0.0,1497.0,Mobile App,Credit Card,2026-02-06 04:47:00,กรุงเทพมหานคร,Accessory
554,ORD000632,2026-02-21 11:31:00,C0014,P004,4,1564.5,0.05,5945.099999999999,Marketplace,Credit Card,2026-02-21 14:12:00,ขอนแก่น,Smart Home
555,ORD000633,2026-02-05 21:07:00,C0130,P014,1,940.5,0.0,940.5,Web,PromptPay,2026-02-05 21:19:00,ภูเก็ต,Notebook
556,ORD000634,2026-02-12 10:16:00,C0023,P025,3,25900.0,0.05,73815.0,Marketplace,PromptPay,2026-02-12 11:16:00,กรุงเทพมหานคร,Accessory
557,ORD000635,2026-02-21 15:49:00,C0028,P006,3,313.95,0.0,941.8499999999999,Marketplace,Bank Transfer,2026-02-21 17:58:00,ขอนแก่น,Accessory
558,ORD000636,2026-02-21 07:26:00,C0071,P013,1,499.0,0.1,449.1,Web,Bank Transfer,2026-02-21 10:21:00,ชลบุรี,Smart Home
559,ORD000637,2026-02-04 08:39:00,C0041,P015,1,299.0,0.0,299.0,Marketplace,Bank Transfer,2026-02-04 09:15:00,ระยอง,Notebook
560,ORD000638,2026-02-03 23:38:00,C0012,P012,4,990.0,0.0,3960.0,Mobile App,PromptPay,2026-02-04 01:43:00,ขอนแก่น,Accessory
561,ORD000639,2026-02-02 17:17:00,C0017,P007,4,27195.0,0.0,108780.0,Web,Credit Card,2026-02-02 17:30:00,กรุงเทพมหานคร,Notebook
562,ORD000640,2026-02-28 14:41:00,C0027,P002,2,1490.0,0.1,2682.0,Web,PromptPay,2026-02-28 17:35:00,กรุงเทพมหานคร,Smartphone
563,ORD000641,2026-02-16 20:20:00,C0086,P023,3,269.1,0.0,807.3000000000001,Marketplace,PromptPay,2026-02-16 21:16:00,กรุงเทพมหานคร,Accessory
564,ORD000642,2026-02-12 09:47:00,C0047,P001,1,269.1,0.05,255.645,Mobile App,Credit Card,2026-02-12 10:21:00,ระยอง,Notebook
565,ORD000643,2026-02-16 00:40:00,C0087,P026,1,12255.0,0.0,12255.0,Marketplace,Credit Card,2026-02-16 00:44:00,กรุงเทพมหานคร,Smart Home
566,ORD000644,2026-02-06 08:04:00,C0112,P014,2,990.0,0.1,1782.0,Web,Credit Card,2026-02-06 10:59:00,กรุงเทพมหานคร,Notebook
567,ORD000645,2026-02-27 00:09:00,C0017,P029,2,3990.0,0.05,7581.0,Web,Bank Transfer,2026-02-27 02:28:00,กรุงเทพมหานคร,Notebook
568,ORD000646,2026-02-08 12:53:00,C0136,P001,1,269.1,0.0,269.1,Mobile App,Bank Transfer,2026-02-08 13:48:00,ระยอง,Notebook
569,ORD000647,2026-02-26 20:49:00,C0071,P024,2,313.95,0.05,596.505,Marketplace,PromptPay,2026-02-26 23:26:00,ชลบุรี,Accessory
570,ORD000648,2026-02-19 14:29:00,C0078,P012,2,990.0,0.0,1980.0,Mobile App,Bank Transfer,2026-02-19 16:30:00,ระยอง,Accessory
571,ORD000649,2026-02-10 11:21:00,C0090,P001,2,269.1,0.1,484.38000000000005,Web,Credit Card,2026-02-10 12:17:00,เชียงใหม่,Notebook
572,ORD000650,2026-02-17 19:43:00,C0080,P003,2,25900.0,0.0,51800.0,Mobile App,Bank Transfer,2026-02-17 21:07:00,ขอนแก่น,Smartphone
573,ORD000651,2026-02-06 13:24:00,C0104,P039,1,940.5,0.1,846.45,Web,PromptPay,2026-02-06 13:31:00,ระยอง,Notebook
574,ORD000652,2026-02-11 02:58:00,C0034,P008,2,499.0,0.0,998.0,Web,Credit Card,2026-02-11 03:34:00,ภูเก็ต,Accessory
575,ORD000653,2026-02-18 19:13:00,C0120,P003,3,27195.0,0.0,81585.0,Marketplace,Credit Card,2026-02-18 21:12:00,ขอนแก่น,Smartphone
576,ORD000655,2026-02-14 06:50:00,C0085,P037,1,25900.0,0.0,25900.0,Web,Bank Transfer,2026-02-14 08:20:00,กรุงเทพมหานคร,Smart Home
577,ORD000656,2026-02-26 21:00:00,C0007,P011,4,24605.0,0.0,98420.0,Web,Bank Transfer,2026-02-26 23:17:00,กรุงเทพมหานคร,Accessory
578,ORD000657,2026-02-02 21:06:00,C0064,P033,4,12900.0,0.0,51600.0,Mobile App,PromptPay,2026-02-02 23:18:00,ขอนแก่น,Smart Home
579,ORD000658,2026-02-18 19:31:00,C0154,P008,3,499.0,0.0,1497.0,Web,Bank Transfer,2026-02-18 19:32:00,เชียงใหม่,Accessory
580,ORD000660,2026-02-01 21:46:00,C0081,P012,2,891.0,0.0,1782.0,Marketplace,PromptPay,2026-02-01 22:31:00,ขอนแก่น,Accessory
581,ORD000662,2026-02-18 23:53:00,C0001,P031,2,1415.5,0.1,2547.9,Marketplace,Bank Transfer,2026-02-19 00:05:00,ชลบุรี,Smart Home
582,ORD000663,2026-02-03 04:45:00,C0098,P020,1,449.1,0.05,426.645,Mobile App,PromptPay,2026-02-03 07:18:00,เชียงใหม่,Smart Home
583,ORD000664,2026-02-21 00:03:00,C0054,P029,1,4189.5,0.1,3770.55,Marketplace,Bank Transfer,2026-02-21 01:11:00,กรุงเทพมหานคร,Notebook
584,ORD000665,2026-02-14 14:26:00,C0072,P013,4,474.05,0.1,1706.5800000000002,Mobile App,Bank Transfer,2026-02-14 15:08:00,เชียงใหม่,Smart Home
585,ORD000666,2026-02-10 02:24:00,C0011,P016,1,1564.5,0.0,1564.5,Marketplace,Bank Transfer,2026-02-10 04:56:00,ชลบุรี,Accessory
586,ORD000668,2026-02-07 19:17:00,C0056,P030,1,499.0,0.0,499.0,Mobile App,Bank Transfer,2026-02-07 19:23:00,เชียงใหม่,Smartphone
587,ORD000669,2026-02-27 16:22:00,C0071,P018,1,3591.0,0.0,3591.0,Marketplace,PromptPay,2026-02-27 17:20:00,ชลบุรี,Smartphone
588,ORD000670,2026-02-21 19:23:00,C0024,P032,1,24605.0,0.0,24605.0,Mobile App,Credit Card,2026-02-21 21:38:00,กรุงเทพมหานคร,Notebook
589,ORD000671,2026-02-17 10:22:00,C0002,P019,2,3990.0,0.1,7182.0,Marketplace,Bank Transfer,2026-02-17 13:19:00,ชลบุรี,Smartphone
590,ORD000672,2026-02-13 21:25:00,C0092,P001,1,269.1,0.1,242.19000000000003,Marketplace,PromptPay,2026-02-14 00:09:00,กรุงเทพมหานคร,Notebook
591,ORD000673,2026-02-25 00:45:00,C0041,P029,1,3990.0,0.0,3990.0,Mobile App,PromptPay,2026-02-25 02:48:00,ระยอง,Notebook
592,ORD000674,2026-02-09 10:08:00,C0057,P013,3,449.1,0.05,1279.9350000000002,Marketplace,Credit Card,2026-02-09 12:19:00,เชียงใหม่,Smart Home
593,ORD000675,2026-02-09 12:58:00,C0116,P025,1,25900.0,0.05,24605.0,Web,Bank Transfer,2026-02-09 13:57:00,ระยอง,Accessory
594,ORD000676,2026-02-15 08:26:00,C0137,P028,2,284.05,0.0,568.1,Marketplace,Bank Transfer,2026-02-15 08:44:00,ภูเก็ต,Smartphone
595,ORD000677,2026-02-22 18:44:00,C0002,P018,2,3790.5,0.0,7581.0,Marketplace,Bank Transfer,2026-02-22 18:47:00,ชลบุรี,Smartphone
596,ORD000678,2026-02-13 15:53:00,C0098,P022,1,499.0,0.0,499.0,Marketplace,Credit Card,2026-02-13 18:51:00,เชียงใหม่,Accessory
597,ORD000679,2026-02-02 07:10:00,C0140,P036,2,269.1,0.0,538.2,Marketplace,PromptPay,2026-02-02 07:29:00,ภูเก็ต,Notebook
598,ORD000680,2026-02-24 19:32:00,C0096,P003,1,25900.0,0.0,25900.0,Marketplace,PromptPay,2026-02-24 21:25:00,กรุงเทพมหานคร,Smartphone
599,ORD000682,2026-02-09 05:17:00,C0021,P020,4,474.05,0.05,1801.3899999999999,Web,Credit Card,2026-02-09 07:25:00,เชียงใหม่,Smart Home
600,ORD000683,2026-02-13 15:47:00,C0101,P004,1,1490.0,0.0,1490.0,Marketplace,Credit Card,2026-02-13 17:36:00,ภูเก็ต,Smart Home
601,ORD000684,2026-02-02 09:17:00,C0106,P002,1,1490.0,0.0,1490.0,Web,Bank Transfer,2026-02-02 11:30:00,ภูเก็ต,Smartphone
602,ORD000685,2026-02-13 10:36:00,C0092,P010,1,940.5,0.0,940.5,Mobile App,PromptPay,2026-02-13 13:32:00,กรุงเทพมหานคร,Smart Home
603,ORD000686,2026-02-20 03:36:00,C0121,P026,4,12900.0,0.0,51600.0,Marketplace,PromptPay,2026-02-20 04:25:00,กรุงเทพมหานคร,Smart Home
604,ORD000687,2026-02-05 06:30:00,C0001,P026,1,13545.0,0.0,13545.0,Web,Credit Card,2026-02-05 06:53:00,ชลบุรี,Smart Home
605,ORD000688,2026-02-08 15:59:00,C0131,P016,1,1490.0,0.1,1341.0,Marketplace,Credit Card,2026-02-08 16:25:00,ระยอง,Accessory
606,ORD000689,2026-02-02 18:44:00,C0104,P022,4,449.1,0.0,1796.4,Web,Credit Card,2026-02-02 19:22:00,ระยอง,Accessory
607,ORD000690,2026-02-21 07:13:00,C0093,P035,2,24605.0,0.0,49210.0,Mobile App,Bank Transfer,2026-02-21 09:01:00,ภูเก็ต,Accessory
608,ORD000691,2026-02-14 20:23:00,C0152,P022,1,499.0,0.1,449.1,Web,PromptPay,2026-02-14 21:02:00,ชลบุรี,Accessory
609,ORD000692,2026-02-13 12:15:00,C0124,P008,1,499.0,0.0,499.0,Mobile App,Bank Transfer,2026-02-13 12:59:00,กรุงเทพมหานคร,Accessory
610,ORD000693,2026-02-16 18:58:00,C0071,P024,2,313.95,0.0,627.9,Marketplace,Bank Transfer,2026-02-16 20:43:00,ชลบุรี,Accessory
611,ORD000694,2026-02-19 11:27:00,C0102,P025,3,23310.0,0.0,69930.0,Web,Bank Transfer,2026-02-19 14:01:00,ระยอง,Accessory
612,ORD000695,2026-02-26 01:31:00,C0032,P036,2,284.05,0.0,568.1,Web,PromptPay,2026-02-26 04:05:00,ระยอง,Notebook
613,ORD000696,2026-02-04 06:18:00,C0134,P016,1,1415.5,0.05,1344.725,Mobile App,PromptPay,2026-02-04 07:21:00,ภูเก็ต,Accessory
614,ORD000697,2026-02-25 13:43:00,C0031,P030,4,523.95,0.05,1991.01,Web,Bank Transfer,2026-02-25 15:42:00,กรุงเทพมหานคร,Smartphone
615,ORD000698,2026-02-16 10:04:00,C0089,P024,4,269.1,0.1,968.7600000000001,Web,Credit Card,2026-02-16 11:36:00,ชลบุรี,Accessory
616,ORD000699,2026-02-22 10:52:00,C0086,P012,3,891.0,0.0,2673.0,Mobile App,Credit Card,2026-02-22 11:25:00,กรุงเทพมหานคร,Accessory
617,ORD000702,2026-02-18 09:00:00,C0045,P027,1,23310.0,0.05,22144.5,Mobile App,Bank Transfer,2026-02-18 09:33:00,เชียงใหม่,Smartphone
618,ORD000703,2026-02-23 17:10:00,C0128,P007,2,23310.0,0.0,46620.0,Marketplace,PromptPay,2026-02-23 19:02:00,ขอนแก่น,Notebook
619,ORD000704,2026-02-25 10:21:00,C0056,P029,2,3790.5,0.0,7581.0,Marketplace,PromptPay,2026-02-25 11:15:00,เชียงใหม่,Notebook
620,ORD000706,2026-02-24 16:43:00,C0122,P015,3,313.95,0.1,847.665,Mobile App,Bank Transfer,2026-02-24 17:19:00,ขอนแก่น,Notebook
621,ORD000707,2026-02-08 09:26:00,C0048,P032,1,23310.0,0.1,20979.0,Web,PromptPay,2026-02-08 12:10:00,กรุงเทพมหานคร,Notebook
622,ORD000708,2026-02-02 20:37:00,C0036,P013,4,499.0,0.0,1996.0,Mobile App,PromptPay,2026-02-02 22:51:00,กรุงเทพมหานคร,Smart Home
623,ORD000709,2026-02-18 10:54:00,C0119,P011,4,24605.0,0.1,88578.0,Web,PromptPay,2026-02-18 11:51:00,ขอนแก่น,Accessory
624,ORD000710,2026-02-04 05:58:00,C0032,P013,2,523.95,0.0,1047.9,Web,PromptPay,2026-02-04 07:11:00,ระยอง,Smart Home
625,ORD000711,2026-02-05 05:48:00,C0002,P009,3,313.95,0.0,941.8499999999999,Marketplace,Credit Card,2026-02-05 08:36:00,ชลบุรี,Notebook
626,ORD000712,2026-02-27 12:33:00,C0081,P029,2,3990.0,0.1,7182.0,Marketplace,Bank Transfer,2026-02-27 14:34:00,ขอนแก่น,Notebook
627,ORD000713,2026-02-18 09:46:00,C0035,P030,2,499.0,0.1,898.2,Marketplace,PromptPay,2026-02-18 11:38:00,ชลบุรี,Smartphone
628,ORD000715,2026-02-24 12:52:00,C0150,P023,1,313.95,0.0,313.95,Web,Credit Card,2026-02-24 14:54:00,เชียงใหม่,Accessory
629,ORD000716,2026-02-19 23:59:00,C0050,P001,1,299.0,0.05,284.05,Mobile App,Bank Transfer,2026-02-20 00:10:00,เชียงใหม่,Notebook
630,ORD000717,2026-02-08 11:06:00,C0115,P032,4,25900.0,0.05,98420.0,Marketplace,Bank Transfer,2026-02-08 12:25:00,ระยอง,Notebook
631,ORD000718,2026-02-20 02:41:00,C0011,P012,1,940.5,0.0,940.5,Marketplace,Credit Card,2026-02-20 04:48:00,ชลบุรี,Accessory
632,ORD000719,2026-02-06 13:15:00,C0158,P039,1,940.5,0.0,940.5,Mobile App,Bank Transfer,2026-02-06 15:41:00,เชียงใหม่,Notebook
633,ORD000720,2026-02-23 23:02:00,C0057,P039,4,940.5,0.0,3762.0,Web,Credit Card,2026-02-24 00:28:00,เชียงใหม่,Notebook
634,ORD000721,2026-02-09 12:51:00,C0032,P010,3,990.0,0.0,2970.0,Web,Credit Card,2026-02-09 14:42:00,ระยอง,Smart Home
635,ORD000722,2026-02-04 10:53:00,C0035,P019,1,4189.5,0.0,4189.5,Mobile App,Credit Card,2026-02-04 11:07:00,ชลบุรี,Smartphone
636,ORD000723,2026-02-16 16:06:00,C0112,P006,2,284.05,0.0,568.1,Mobile App,PromptPay,2026-02-16 18:26:00,กรุงเทพมหานคร,Accessory
637,ORD000724,2026-02-12 23:57:00,C0043,P018,1,3990.0,0.0,3990.0,Web,Bank Transfer,2026-02-13 02:17:00,ระยอง,Smartphone
638,ORD000725,2026-02-24 12:26:00,C0078,P020,1,499.0,0.0,499.0,Web,Credit Card,2026-02-24 12:33:00,ระยอง,Smart Home
639,ORD000726,2026-02-15 13:06:00,C0062,P036,1,313.95,0.0,313.95,Mobile App,PromptPay,2026-02-15 14:11:00,ระยอง,Notebook
640,ORD000728,2026-02-11 00:52:00,C0111,P010,2,940.5,0.05,1786.9499999999998,Web,Bank Transfer,2026-02-11 01:12:00,ขอนแก่น,Smart Home
641,ORD000729,2026-02-16 22:43:00,C0064,P040,3,3591.0,0.05,10234.35,Mobile App,PromptPay,2026-02-17 01:19:00,ขอนแก่น,Accessory
642,ORD000730,2026-02-22 02:03:00,C0042,P010,1,990.0,0.0,990.0,Web,Bank Transfer,2026-02-22 04:14:00,ระยอง,Smart Home
643,ORD000731,2026-02-20 20:06:00,C0156,P007,1,23310.0,0.0,23310.0,Mobile App,PromptPay,2026-02-20 21:21:00,กรุงเทพมหานคร,Notebook
644,ORD000732,2026-02-22 09:06:00,C0019,P021,2,25900.0,0.0,51800.0,Mobile App,Credit Card,2026-02-22 10:46:00,ระยอง,Smart Home
645,ORD000733,2026-02-20 07:18:00,C0030,P022,2,499.0,0.0,998.0,Marketplace,PromptPay,2026-02-20 09:18:00,ชลบุรี,Accessory
646,ORD000735,2026-02-16 16:19:00,C0092,P032,1,25900.0,0.0,25900.0,Web,Credit Card,2026-02-16 17:19:00,กรุงเทพมหานคร,Notebook
647,ORD000736,2026-02-27 17:04:00,C0022,P003,1,25900.0,0.1,23310.0,Mobile App,Bank Transfer,2026-02-27 18:57:00,กรุงเทพมหานคร,Smartphone
648,ORD000737,2026-02-25 13:07:00,C0003,P032,1,25900.0,0.0,25900.0,Web,Credit Card,2026-02-25 13:39:00,ขอนแก่น,Notebook
649,ORD000738,2026-02-10 06:24:00,C0105,P024,2,313.95,0.05,596.505,Mobile App,Bank Transfer,2026-02-10 07:53:00,ภูเก็ต,Accessory
650,ORD000739,2026-02-10 10:59:00,C0114,P035,2,27195.0,0.0,54390.0,Marketplace,Credit Card,2026-02-10 13:35:00,เชียงใหม่,Accessory
651,ORD000740,2026-02-08 18:37:00,C0012,P015,2,284.05,0.05,539.695,Marketplace,Bank Transfer,2026-02-08 18:49:00,ขอนแก่น,Notebook
652,ORD000741,2026-02-19 02:17:00,C0145,P024,2,313.95,0.0,627.9,Marketplace,PromptPay,2026-02-19 05:03:00,ภูเก็ต,Accessory
653,ORD000743,2026-02-14 15:45:00,C0041,P005,1,299.0,0.05,284.05,Marketplace,PromptPay,2026-02-14 17:19:00,ระยอง,Smartphone
654,ORD000744,2026-02-26 07:55:00,C0148,P026,1,12255.0,0.0,12255.0,Mobile App,PromptPay,2026-02-26 10:43:00,เชียงใหม่,Smart Home
655,ORD000745,2026-02-13 18:44:00,C0045,P037,2,25900.0,0.0,51800.0,Mobile App,Credit Card,2026-02-13 20:55:00,เชียงใหม่,Smart Home
656,ORD000746,2026-02-24 06:03:00,C0148,P011,1,27195.0,0.0,27195.0,Marketplace,Bank Transfer,2026-02-24 07:16:00,เชียงใหม่,Accessory
657,ORD000747,2026-02-25 20:17:00,C0147,P035,4,25900.0,0.05,98420.0,Web,PromptPay,2026-02-25 20:28:00,ชลบุรี,Accessory
658,ORD000748,2026-02-16 22:38:00,C0150,P003,4,25900.0,0.05,98420.0,Mobile App,Credit Card,2026-02-17 00:27:00,เชียงใหม่,Smartphone
659,ORD000749,2026-02-27 04:04:00,C0148,P024,2,269.1,0.05,511.29,Marketplace,PromptPay,2026-02-27 06:12:00,เชียงใหม่,Accessory
660,ORD000750,2026-02-17 15:20:00,C0115,P002,4,1490.0,0.0,5960.0,Web,Credit Card,2026-02-17 17:50:00,ระยอง,Smartphone
